GO:0006261	0.0000000000000003
GO:0006260	0.0000000000000012
GO:1903047	0.000000000000024
GO:0022402	0.000000000000072
GO:0000278	0.000000000000077
GO:1903046	0.0000000000001
GO:0007049	0.00000000000098
GO:0044786	0.0000000000062
GO:0051321	0.0000000000072
GO:0006270	0.000000000029
GO:0000280	0.000000000029
GO:0140014	0.000000000033
GO:0140013	0.000000000077
GO:0098813	0.00000000011
GO:0006271	0.00000000019
GO:0051276	0.00000000027
GO:0048285	0.00000000036
GO:0007127	0.00000000048
GO:0022616	0.00000000062
GO:1902969	0.00000000062
GO:0033260	0.00000000074
GO:0000070	0.00000000077
GO:0061982	0.0000000011
GO:0006269	0.000000003
GO:0007059	0.0000000036
GO:0000819	0.0000000052
GO:1902295	0.000000035
GO:1902318	0.000000035
GO:1902981	0.000000035
GO:0006259	0.000000042
GO:0090329	0.000000042
GO:0043570	0.000000043
GO:0007062	0.000000065
GO:0045132	0.000000073
GO:0006275	0.00000013
GO:0006273	0.00000024
GO:0051315	0.00000026
GO:0006310	0.00000031
GO:1902975	0.00000034
GO:0006099	0.00000039
GO:0006101	0.00000039
GO:0070058	0.00000041
GO:0044770	0.00000047
GO:0007052	0.00000055
GO:1902292	0.00000078
GO:1902315	0.00000078
GO:0000727	0.0000011
GO:1902850	0.0000015
GO:0051310	0.000003
GO:0090307	0.0000031
GO:0007020	0.0000033
GO:0007051	0.0000035
GO:0007064	0.0000041
GO:0045005	0.0000041
GO:0044772	0.000005
GO:0007143	0.0000053
GO:0090662	0.0000064
GO:0099131	0.0000064
GO:0099132	0.0000064
GO:0007080	0.0000065
GO:0045143	0.0000065
GO:0051225	0.0000066
GO:0030261	0.0000068
GO:0006974	0.0000087
GO:0042023	0.0000098
GO:0051307	0.0000098
GO:0051303	0.0000098
GO:0071103	0.000017
GO:0006281	0.000017
GO:0032201	0.00002
GO:0072350	0.00002
GO:0140115	0.000027
GO:0009211	0.000027
GO:0010032	0.000027
GO:0006302	0.000032
GO:0010564	0.000039
GO:0070192	0.000054
GO:0009768	0.000056
GO:0006268	0.000063
GO:0050000	0.000067
GO:0010948	0.000079
GO:0016321	0.000087
GO:0051445	0.000089
GO:0006323	0.00011
GO:0046785	0.00012
GO:0090558	0.00018
GO:0045786	0.00018
GO:0051985	0.00019
GO:0007135	0.0002
GO:0008608	0.0002
GO:1902600	0.00021
GO:0002637	0.00021
GO:0002639	0.00021
GO:0006267	0.00021
GO:0036388	0.00021
GO:0070193	0.00021
GO:1902299	0.00021
GO:0031109	0.00022
GO:0000724	0.00022
GO:0000725	0.00022
GO:0000012	0.00026
GO:0035753	0.00026
GO:1902440	0.00026
GO:0051052	0.00027
GO:0007076	0.00031
GO:0051447	0.00031
GO:0007093	0.00032
GO:0007140	0.00035
GO:1901987	0.00035
GO:0015672	0.00037
GO:0044843	0.00038
GO:1902410	0.00039
GO:0009221	0.00041
GO:0002204	0.00045
GO:0002208	0.00045
GO:0002312	0.00045
GO:0002381	0.00045
GO:0016064	0.00045
GO:0016447	0.00045
GO:0019724	0.00045
GO:0045190	0.00045
GO:0006796	0.00047
GO:0000075	0.00047
GO:0015991	0.00048
GO:0030641	0.00052
GO:0006298	0.00054
GO:0000082	0.00063
GO:0006287	0.00065
GO:0007147	0.00065
GO:0009645	0.00065
GO:0010444	0.00065
GO:0070550	0.00065
GO:1902363	0.00065
GO:1902542	0.00065
GO:1903341	0.00065
GO:1903342	0.00065
GO:0006885	0.00069
GO:0051783	0.0007
GO:0006105	0.00073
GO:0007130	0.00073
GO:0010218	0.00073
GO:0030174	0.00073
GO:0042138	0.00073
GO:0051095	0.00073
GO:0071988	0.00073
GO:0006793	0.00073
GO:1902749	0.00076
GO:0051726	0.00076
GO:0002562	0.00083
GO:0016445	0.00083
GO:0032392	0.00087
GO:0007088	0.00087
GO:0030004	0.0009
GO:0006996	0.00092
GO:0002377	0.00099
GO:0015988	0.00099
GO:0009141	0.00104
GO:0055067	0.00109
GO:0051983	0.00117
GO:0044774	0.00121
GO:0007129	0.00138
GO:0002200	0.00142
GO:0002702	0.00142
GO:0016444	0.00142
GO:0032954	0.00142
GO:0045910	0.00142
GO:1902412	0.00142
GO:1903436	0.00142
GO:0048523	0.00144
GO:0007131	0.00147
GO:0035825	0.00147
GO:0007346	0.00148
GO:0010458	0.0015
GO:0051304	0.00152
GO:0009147	0.00154
GO:0009200	0.00154
GO:0009263	0.00154
GO:0009265	0.00154
GO:0030048	0.00154
GO:0046385	0.00154
GO:1901990	0.00154
GO:0002566	0.00158
GO:0002712	0.00158
GO:0002714	0.00158
GO:0002889	0.00158
GO:0002891	0.00158
GO:0009139	0.00158
GO:0009196	0.00158
GO:0009197	0.00158
GO:0009212	0.00158
GO:0010114	0.00158
GO:0016446	0.00158
GO:0045191	0.00158
GO:0045830	0.00158
GO:0051255	0.00158
GO:0060631	0.00158
GO:1900262	0.00158
GO:1900264	0.00158
GO:0051054	0.00167
GO:0000018	0.00185
GO:0040020	0.00188
GO:0016999	0.00194
GO:0034654	0.00207
GO:1901988	0.00216
GO:0010639	0.00216
GO:0071897	0.0022
GO:0031145	0.00221
GO:0010026	0.00226
GO:0033046	0.0023
GO:0031570	0.00238
GO:0006121	0.00242
GO:0007144	0.00242
GO:0010973	0.00242
GO:0031028	0.00242
GO:0031991	0.00242
GO:0032070	0.00242
GO:0045989	0.00242
GO:0051257	0.00242
GO:0051418	0.00242
GO:0097150	0.00242
GO:1902906	0.00242
GO:0050790	0.00243
GO:0010389	0.00249
GO:0007096	0.0025
GO:0045851	0.0025
GO:0009060	0.00253
GO:0000281	0.00257
GO:0051338	0.00278
GO:0044773	0.00284
GO:1902750	0.00284
GO:0019219	0.00289
GO:0051606	0.00291
GO:0007215	0.00294
GO:0009138	0.00294
GO:0009202	0.00294
GO:0010374	0.00294
GO:0032506	0.003
GO:0009219	0.00307
GO:0016572	0.00307
GO:0006091	0.00335
GO:0044839	0.00337
GO:0006297	0.00342
GO:0032875	0.00342
GO:0045448	0.00342
GO:0016310	0.00357
GO:0022414	0.00372
GO:0032465	0.00392
GO:0000077	0.00415
GO:0043648	0.00421
GO:0045841	0.00422
GO:1902100	0.00422
GO:1905819	0.00422
GO:2000816	0.00422
GO:0009132	0.00427
GO:0051347	0.00436
GO:2001251	0.00436
GO:0017144	0.00444
GO:0009144	0.00455
GO:0009186	0.00493
GO:0009189	0.00493
GO:0009765	0.00493
GO:0045226	0.00493
GO:0045227	0.00493
GO:0045230	0.00493
GO:0045740	0.00493
GO:0046379	0.00493
GO:0048339	0.00493
GO:0050871	0.00493
GO:0110020	0.00493
GO:0032508	0.00504
GO:0032970	0.00504
GO:0009185	0.00508
GO:0009612	0.00508
GO:0045934	0.00535
GO:0051494	0.00536
GO:0000910	0.00538
GO:0000083	0.00553
GO:0072698	0.00553
GO:0006342	0.00558
GO:0006240	0.00567
GO:0006537	0.00567
GO:0007056	0.00567
GO:0008542	0.00567
GO:0009934	0.00567
GO:0010440	0.00567
GO:0031573	0.00567
GO:0032955	0.00567
GO:0043111	0.00567
GO:0045933	0.00567
GO:0045988	0.00567
GO:0046062	0.00567
GO:0046704	0.00567
GO:0080186	0.00567
GO:1901891	0.00567
GO:1901893	0.00567
GO:2000242	0.00592
GO:0051493	0.00596
GO:0051301	0.00607
GO:0051302	0.00613
GO:1901991	0.00628
GO:0051258	0.00651
GO:0045787	0.0066
GO:0051453	0.00671
GO:0061983	0.00671
GO:0061640	0.00697
GO:0097435	0.00702
GO:0009582	0.00718
GO:0017145	0.00718
GO:0044380	0.00719
GO:1902904	0.00719
GO:0072521	0.00742
GO:0000913	0.00751
GO:0001696	0.00751
GO:0002087	0.00751
GO:0003406	0.00751
GO:0006168	0.00751
GO:0006883	0.00751
GO:0009149	0.00751
GO:0009213	0.00751
GO:0010376	0.00751
GO:0010448	0.00751
GO:0010644	0.00751
GO:0010894	0.00751
GO:0031022	0.00751
GO:0031111	0.00751
GO:0031915	0.00751
GO:0031944	0.00751
GO:0031946	0.00751
GO:0031947	0.00751
GO:0035235	0.00751
GO:0035652	0.00751
GO:0035675	0.00751
GO:0036376	0.00751
GO:0039022	0.00751
GO:0045004	0.00751
GO:0045939	0.00751
GO:0048236	0.00751
GO:0048290	0.00751
GO:0048291	0.00751
GO:0048296	0.00751
GO:0048298	0.00751
GO:0048302	0.00751
GO:0048304	0.00751
GO:0048884	0.00751
GO:0048886	0.00751
GO:0051097	0.00751
GO:0051103	0.00751
GO:0051295	0.00751
GO:0051296	0.00751
GO:0051415	0.00751
GO:0051933	0.00751
GO:0051935	0.00751
GO:0051941	0.00751
GO:0051946	0.00751
GO:0060439	0.00751
GO:0060547	0.00751
GO:0070986	0.00751
GO:0072176	0.00751
GO:0086009	0.00751
GO:0086011	0.00751
GO:0086013	0.00751
GO:0086064	0.00751
GO:0090032	0.00751
GO:0090129	0.00751
GO:0090232	0.00751
GO:0090267	0.00751
GO:0098935	0.00751
GO:0098937	0.00751
GO:0098971	0.00751
GO:0099622	0.00751
GO:0110029	0.00751
GO:0120029	0.00751
GO:1900195	0.00751
GO:1901978	0.00751
GO:1903279	0.00751
GO:1903280	0.00751
GO:1903416	0.00751
GO:1904146	0.00751
GO:1990573	0.00751
GO:2000037	0.00751
GO:0000911	0.00766
GO:0000912	0.00766
GO:0000915	0.00766
GO:0002708	0.00766
GO:0002824	0.00766
GO:0006272	0.00766
GO:0010470	0.00766
GO:0018242	0.00766
GO:0045911	0.00766
GO:0048318	0.00766
GO:0050864	0.00766
GO:0051177	0.00766
GO:0051231	0.00766
GO:0090626	0.00766
GO:0045814	0.00776
GO:0065004	0.00789
GO:0090068	0.00794
GO:0019684	0.00805
GO:0002440	0.00829
GO:0000226	0.00832
GO:0000003	0.00875
GO:0000086	0.00884
GO:0019438	0.00933
GO:0002700	0.00934
GO:0007063	0.00934
GO:0007097	0.00934
GO:0046605	0.00934
GO:0051647	0.00934
GO:1901362	0.00973
GO:0009123	0.00975
GO:0016043	0.01005
GO:0042133	0.01027
GO:0000917	0.01062
GO:0006264	0.01062
GO:0006279	0.01062
GO:0006335	0.01062
GO:0009193	0.01062
GO:0030890	0.01062
GO:0034723	0.01062
GO:0045932	0.01062
GO:0055078	0.01062
GO:0090231	0.01062
GO:0090266	0.01062
GO:0090529	0.01062
GO:1903504	0.01062
GO:1990961	0.01062
GO:0046777	0.01073
GO:0018130	0.01075
GO:0006753	0.0108
GO:0033045	0.01092
GO:0002821	0.01123
GO:0035822	0.01123
GO:1901976	0.01123
GO:0031577	0.01154
GO:0042113	0.01154
GO:0071174	0.01154
GO:2000241	0.01159
GO:0065009	0.01174
GO:0042775	0.01227
GO:0019637	0.01234
GO:0045930	0.01266
GO:0055080	0.01296
GO:0051171	0.01328
GO:0080090	0.01392
GO:0031323	0.0141
GO:0045995	0.01426
GO:0051261	0.01429
GO:0048519	0.0147
GO:0000710	0.01572
GO:0002224	0.01572
GO:0006688	0.01572
GO:0009133	0.01572
GO:0009148	0.01572
GO:0009215	0.01572
GO:0031122	0.01572
GO:0031572	0.01572
GO:0033577	0.01572
GO:0071804	0.01572
GO:0071805	0.01572
GO:0002460	0.01586
GO:0006690	0.01586
GO:0045746	0.01586
GO:1905508	0.01586
GO:2000104	0.01586
GO:0045859	0.01634
GO:0007010	0.01653
GO:0051784	0.01664
GO:0015979	0.01699
GO:0006122	0.0174
GO:0009772	0.0174
GO:0019400	0.0174
GO:0030888	0.0174
GO:0032675	0.0174
GO:0046459	0.0174
GO:0051455	0.0174
GO:0061085	0.0174
GO:0072073	0.0174
GO:1903438	0.0174
GO:1903490	0.0174
GO:1904668	0.0174
GO:0030003	0.01744
GO:0022603	0.01746
GO:0033048	0.01747
GO:0006221	0.01748
GO:0009262	0.01748
GO:0009394	0.01748
GO:0019692	0.01748
GO:0098655	0.01768
GO:0098660	0.01768
GO:0046034	0.01773
GO:0070507	0.01795
GO:0009259	0.01817
GO:0043549	0.01922
GO:0043085	0.01933
GO:0055086	0.01958
GO:0002250	0.02003
GO:0002285	0.02003
GO:1904666	0.02003
GO:0050793	0.02035
GO:0022412	0.02036
GO:0009790	0.02049
GO:0007292	0.02057
GO:0009581	0.02058
GO:0042773	0.02058
GO:0045839	0.02058
GO:0000212	0.02111
GO:0006096	0.02111
GO:0006757	0.02111
GO:0045144	0.02118
GO:0048144	0.02118
GO:0048145	0.02118
GO:0061615	0.02118
GO:0000255	0.02124
GO:0006012	0.02124
GO:0006074	0.02124
GO:0006266	0.02124
GO:0006311	0.02124
GO:0006391	0.02124
GO:0006596	0.02124
GO:0006704	0.02124
GO:0007630	0.02124
GO:0009585	0.02124
GO:0010103	0.02124
GO:0010375	0.02124
GO:0010766	0.02124
GO:0010880	0.02124
GO:0010881	0.02124
GO:0010882	0.02124
GO:0010968	0.02124
GO:0014808	0.02124
GO:0019388	0.02124
GO:0019991	0.02124
GO:0030007	0.02124
GO:0031943	0.02124
GO:0032071	0.02124
GO:0032077	0.02124
GO:0032351	0.02124
GO:0032353	0.02124
GO:0035158	0.02124
GO:0036292	0.02124
GO:0040038	0.02124
GO:0043096	0.02124
GO:0045823	0.02124
GO:0055119	0.02124
GO:0060081	0.02124
GO:0060282	0.02124
GO:0060438	0.02124
GO:0070296	0.02124
GO:0086002	0.02124
GO:0086004	0.02124
GO:0086012	0.02124
GO:0086036	0.02124
GO:0090075	0.02124
GO:0097054	0.02124
GO:0097067	0.02124
GO:0097120	0.02124
GO:0099515	0.02124
GO:1902306	0.02124
GO:1903115	0.02124
GO:1903461	0.02124
GO:1903514	0.02124
GO:1903524	0.02124
GO:2000650	0.02124
GO:0072525	0.02221
GO:0006165	0.02405
GO:0006873	0.0242
GO:0009117	0.02426
GO:0033554	0.0248
GO:0006813	0.02487
GO:0007035	0.02487
GO:0033572	0.02487
GO:0042051	0.02487
GO:0042136	0.02487
GO:0051293	0.02487
GO:0051653	0.02487
GO:0006284	0.02523
GO:0006303	0.02523
GO:0008156	0.02523
GO:0042866	0.02523
GO:0033043	0.02533
GO:0019693	0.02537
GO:0032956	0.02544
GO:0000019	0.02608
GO:0006107	0.02608
GO:0006691	0.02608
GO:0007019	0.02608
GO:0007632	0.02608
GO:0009143	0.02608
GO:0009637	0.02608
GO:0010449	0.02608
GO:0031113	0.02608
GO:0032042	0.02608
GO:0032069	0.02608
GO:0044351	0.02608
GO:0045876	0.02608
GO:0046184	0.02608
GO:0048010	0.02608
GO:0051316	0.02608
GO:0055075	0.02608
GO:0033047	0.02625
GO:0051306	0.02748
GO:0001756	0.02768
GO:0002705	0.02768
GO:0002706	0.02768
GO:0002822	0.02768
GO:0003018	0.02768
GO:0006687	0.02768
GO:0031110	0.02768
GO:0032272	0.02768
GO:0032467	0.02768
GO:0042052	0.02768
GO:0070252	0.02768
GO:0071168	0.02768
GO:0019359	0.02791
GO:0019363	0.02791
GO:0098662	0.02813
GO:0019725	0.02821
GO:0032774	0.0286
GO:1902903	0.02899
GO:0010332	0.02984
GO:0010972	0.02984
GO:0046031	0.02984
GO:0045931	0.03025
GO:0002449	0.03039
GO:0007094	0.03039
GO:0015682	0.03039
GO:0043650	0.03039
GO:0051452	0.03039
GO:0071173	0.03039
GO:0072512	0.03039
GO:0001932	0.03101
GO:0007091	0.03163
GO:0030071	0.03163
GO:0009653	0.03168
GO:0050801	0.03198
GO:0016052	0.03255
GO:1901292	0.03341
GO:0009314	0.03428
GO:0010038	0.03489
GO:0009112	0.03498
GO:0032271	0.03498
GO:0010965	0.03504
GO:0098771	0.03522
GO:0002819	0.03524
GO:0008217	0.03524
GO:0019320	0.03524
GO:0035725	0.03524
GO:1903312	0.03524
GO:2000035	0.03524
GO:0006468	0.03525
GO:0048316	0.03548
GO:0051253	0.03565
GO:0048869	0.03595
GO:0009767	0.03663
GO:0051017	0.03663
GO:0061572	0.03663
GO:0000741	0.03665
GO:0007095	0.03665
GO:0032635	0.03665
GO:0033567	0.03665
GO:0035094	0.03665
GO:0035924	0.03665
GO:0042100	0.03665
GO:0048793	0.03665
GO:0051383	0.03665
GO:0061620	0.03665
GO:0070935	0.03665
GO:0090306	0.03665
GO:1901880	0.03665
GO:0006325	0.03682
GO:0007369	0.03684
GO:0009247	0.03684
GO:0009405	0.03684
GO:0046939	0.03684
GO:0030865	0.03707
GO:0009205	0.03723
GO:0007276	0.03869
GO:0044784	0.0387
GO:0045860	0.0387
GO:1902099	0.0387
GO:0031324	0.03993
GO:0002026	0.04005
GO:0002036	0.04005
GO:0006104	0.04005
GO:0006235	0.04005
GO:0006595	0.04005
GO:0006939	0.04005
GO:0006940	0.04005
GO:0007060	0.04005
GO:0007079	0.04005
GO:0008057	0.04005
GO:0008211	0.04005
GO:0009216	0.04005
GO:0009256	0.04005
GO:0009257	0.04005
GO:0009838	0.04005
GO:0009904	0.04005
GO:0010107	0.04005
GO:0010248	0.04005
GO:0015940	0.04005
GO:0030953	0.04005
GO:0030989	0.04005
GO:0033316	0.04005
GO:0036089	0.04005
GO:0044779	0.04005
GO:0045822	0.04005
GO:0046075	0.04005
GO:0046084	0.04005
GO:0048147	0.04005
GO:0051096	0.04005
GO:0051481	0.04005
GO:0051510	0.04005
GO:0051790	0.04005
GO:0051938	0.04005
GO:0060075	0.04005
GO:0060972	0.04005
GO:0071711	0.04005
GO:0086001	0.04005
GO:0086003	0.04005
GO:0086065	0.04005
GO:0098712	0.04005
GO:0098728	0.04005
GO:1900193	0.04005
GO:1901020	0.04005
GO:1902047	0.04005
GO:1903170	0.04005
GO:1903431	0.04005
GO:1903537	0.04005
GO:1903538	0.04005
GO:1904645	0.04005
GO:1904646	0.04005
GO:1905881	0.04005
GO:1990535	0.04005
GO:2000114	0.04005
GO:2000649	0.04005
GO:0007017	0.04032
GO:1901568	0.04066
GO:0009142	0.04105
GO:0010154	0.04106
GO:0032147	0.04194
GO:1905818	0.04261
GO:0002495	0.0436
GO:0002504	0.0436
GO:0019886	0.0436
GO:0006163	0.04367
GO:0051172	0.04367
GO:0006144	0.04387
GO:0006493	0.04387
GO:0009629	0.04387
GO:0044818	0.04387
GO:0061053	0.04387
GO:0090627	0.04387
GO:1901879	0.04387
GO:0051129	0.04445
GO:0048229	0.0448
GO:0009126	0.04536
GO:0009167	0.04536
GO:0009199	0.04536
GO:0009108	0.04638
GO:0022904	0.04655
GO:0033674	0.04679
GO:0006826	0.04689
GO:0072395	0.04689
GO:0009987	0.04699
GO:0006664	0.04747
GO:1903509	0.04747
GO:0009150	0.04783
GO:0046434	0.04789
GO:0022900	0.04832
GO:0045333	0.04832
GO:0006942	0.04908
GO:0006959	0.04908
GO:0010971	0.04908
GO:0032946	0.04908
GO:0035266	0.04908
GO:0043242	0.04908
GO:0048255	0.04908
GO:0050671	0.04908
GO:0070665	0.04908
GO:0070734	0.04908
GO:0090169	0.04908
GO:0106027	0.04908
GO:1901673	0.04908
GO:1902373	0.04908
GO:1902751	0.04908
GO:1902884	0.04908
